city,country,id,latitude,longitude,state
Tiefenbach,Deutschland,1534203.0,48.633398,13.414564,Bayern
Potsdam,Deutschland,70492.0,52.385996,13.105343,Brandenburg
Dresden,Deutschland,631213.0,51.064826,13.739761,Sachsen
Velbert,Deutschland,658159.0,51.36119,7.125231,Nordrhein-Westfalen
Viersen,Deutschland,1027382.0,51.260651,6.392888,Nordrhein-Westfalen
Bamberg,Deutschland,816611.0,49.884539,10.924326,Bayern
Bruchköbel,Deutschland,713615.0,50.187497,8.916762,Hessen
Hamburg,Deutschland,1648794.0,53.58786,10.09389,Hamburg
Samtgemeinde Zeven,Deutschland,2447854.0,53.19342,9.289654,Niedersachsen
Teltow,Deutschland,912558.0,52.40369,13.26429,Brandenburg
Ingolstadt,Deutschland,2114707.0,48.78365,11.413443,Bayern
Schotten,Deutschland,2341104.0,50.468768,9.222686,Hessen
Verwaltungsverband Eriskirch-Kressbronn am Bodensee-Langenargen,Deutschland,1958449.0,47.595872,9.602317,Baden-Württemberg
Geldern,Deutschland,1356179.0,51.523177,6.346407,Nordrhein-Westfalen
Berlin,Deutschland,1291432.0,52.499237,13.342238,Berlin
Ulm,Deutschland,34664.0,48.401619,10.002496,Baden-Württemberg
Willich,Deutschland,1196936.0,51.278073,6.467498,Nordrhein-Westfalen
VVG der Stadt Emmendingen,Deutschland,1505872.0,48.179778,7.901749,Baden-Württemberg
Buchen (Odenwald),Deutschland,2054418.0,49.510341,9.314496,Baden-Württemberg
Rostock,Deutschland,637553.0,54.072188,12.121975,Mecklenburg-Vorpommern
Köln,Deutschland,653176.0,50.935667,6.95148,Nordrhein-Westfalen
Mönchengladbach,Deutschland,2164678.0,51.187588,6.41049,Nordrhein-Westfalen
Gemeindeverwaltungsverband Laichinger Alb,Deutschland,2021654.0,48.520649,9.806683,Baden-Württemberg
Seubersdorf in der Oberpfalz,Deutschland,2500945.0,49.16254,11.624897,Bayern
Deuben,Deutschland,886203.0,51.360825,12.694105,Sachsen
Reichenbach im Vogtland,Deutschland,1459211.0,50.618873,12.273858,Sachsen
Reutlingen,Deutschland,1698287.0,48.49752,9.18776,Baden-Württemberg
Hamburg,Deutschland,863460.0,53.57478,9.94138,Hamburg
Frankenberg (Eder),Deutschland,1245384.0,51.051561,8.775829,Hessen
Eschborn,Deutschland,1285695.0,50.140974,8.582211,Hessen
Heilbronn,Deutschland,1367936.0,49.137173,9.228722,Baden-Württemberg
Dortmund,Deutschland,516816.0,51.523787,7.544215,Nordrhein-Westfalen
Stuttgart,Deutschland,583750.0,48.726523,9.121521,Baden-Württemberg
Dortmund,Deutschland,1868435.0,51.4766,7.4325,Nordrhein-Westfalen
,,1014344.0,1.0,1.0,
Hanau,Deutschland,689335.0,50.148255,8.927597,Hessen
Regensburg,Deutschland,2353331.0,48.981345,12.17049,Bayern
Detmold,Deutschland,1591023.0,51.950154,8.88423,Nordrhein-Westfalen
Frankfurt am Main,Deutschland,31502.0,50.1496,8.611827,Hessen
Würzburg,Deutschland,1372553.0,49.797215,9.99132,Bayern
Bedburg-Hau,Deutschland,728297.0,51.667935,6.271421,Nordrhein-Westfalen
Mansfelder Grund-Helbra,Deutschland,2590060.0,51.575598,11.494232,Sachsen-Anhalt
Enkenbach-Alsenborn,Deutschland,483786.0,49.492368,7.895758,Rheinland-Pfalz
Kirchen (Sieg),Deutschland,749592.0,50.80775,7.881222,Rheinland-Pfalz
Memmingen,Deutschland,306530.0,47.999715,10.170642,Bayern
Vereinbarte Verwaltungsgemeinschaft der Stadt Geislingen an der Steige,Deutschland,1570414.0,48.599388,9.793203,Baden-Württemberg
,,858797.0,0.0,0.0,
Sindelfingen,Deutschland,1988332.0,48.696928,8.99998,Baden-Württemberg
Markranstädt,Deutschland,1596107.0,51.31257,12.214871,Sachsen
Sande,Deutschland,1589286.0,53.490663,8.03062,Niedersachsen
Herne,Deutschland,1927640.0,51.529401,7.201875,Nordrhein-Westfalen
Landau in der Pfalz,Deutschland,1591781.0,49.189382,8.164741,Rheinland-Pfalz
Emden,Deutschland,1879399.0,53.374932,7.201958,Niedersachsen
Werder (Havel),Deutschland,2429249.0,52.369733,12.910739,Brandenburg
Berlin,Deutschland,1691692.0,52.515577,13.379907,Berlin
Schrevenborn,Deutschland,826212.0,54.371071,10.204232,Schleswig-Holstein
Aschendorf,Deutschland,681783.0,53.049284,7.321285,Niedersachsen
Schleiz,Deutschland,1409803.0,50.580827,11.809474,Thüringen
Rodgau,Deutschland,122902.0,50.024805,8.884834,Hessen
Bad Sulza,Deutschland,1190508.0,51.107075,11.659477,Thüringen
Landsberg,Deutschland,776732.0,51.542716,12.165204,Sachsen-Anhalt
Wangerland,Deutschland,2198550.0,53.574117,7.905065,Niedersachsen
,,2292494.0,0.0,0.0,
Pattensen,Deutschland,1948955.0,52.26865,9.776556,Niedersachsen
Langenhagen,Deutschland,492068.0,52.439129,9.736862,Niedersachsen
Blankenfelde-Mahlow,Deutschland,324224.0,52.35764,13.41146,Brandenburg
,,1877053.0,80.42615,12.97687,
Wethautal,Deutschland,304330.0,51.039653,11.937912,Sachsen-Anhalt
Vereinbarte Verwaltungsgemeinschaft der Stadt Schorndorf,Deutschland,1582676.0,48.806763,9.510152,Baden-Württemberg
Freiburg im Breisgau,Deutschland,637523.0,47.98799,7.794982,Baden-Württemberg
Berlin,Deutschland,2320107.0,52.634225,13.276391,Berlin
Krempermarsch,Deutschland,2455239.0,53.889881,9.520628,Schleswig-Holstein
Verwaltungsgemeinschaft Schluchsee,Deutschland,858668.0,47.818593,8.177035,Baden-Württemberg
Grasberg,Deutschland,1981123.0,53.184435,8.981924,Niedersachsen
Hamburg,Deutschland,2581821.0,53.547184,10.0152,Hamburg
Höhenkirchen-Siegertsbrunn,Deutschland,1469739.0,48.023185,11.701963,Bayern
Delitzsch,Deutschland,2245197.0,51.53985,12.31483,Sachsen
,,2499425.0,0.0,0.0,
Konz,Deutschland,1426768.0,49.695917,6.57385,Rheinland-Pfalz
Gemeindeverwaltungsverband Raum Bad Boll,Deutschland,1005323.0,48.648716,9.575523,Baden-Württemberg
Gemarkung Remscheid,Deutschland,29572.0,51.179938,7.220784,Nordrhein-Westfalen
Ludwigsburg,Deutschland,2042630.0,48.887949,9.199916,Baden-Württemberg
Köln,Deutschland,243598.0,50.939462,6.946543,Nordrhein-Westfalen
Hettstedt,Deutschland,1110528.0,51.643123,11.510968,Sachsen-Anhalt
Wittenberg,Deutschland,1252960.0,51.865,12.6428,Sachsen-Anhalt
Pegau,Deutschland,1644212.0,51.16825,12.247027,Sachsen
Bad Orb,Deutschland,299120.0,50.227472,9.349312,Hessen
Frankfurt am Main,Deutschland,817478.0,50.083468,8.58868,Hessen
Hagen,Deutschland,190544.0,51.40014,7.50764,Nordrhein-Westfalen
Bremervörde,Deutschland,2138992.0,53.474314,9.134495,Niedersachsen
Lichtenfels,Deutschland,1236400.0,50.144904,11.063421,Bayern
Verwaltungsgemeinschaft Horb am Neckar,Deutschland,1197926.0,48.441073,8.680789,Baden-Württemberg
Unterschleißheim,Deutschland,220552.0,48.28778,11.58076,Bayern
München,Deutschland,90388.0,48.17645,11.562403,Bayern
Berlin,Deutschland,273862.0,52.465198,13.416178,Berlin
Issum,Deutschland,1027589.0,51.535322,6.428735,Nordrhein-Westfalen
Ingolstadt,Deutschland,1483318.0,48.782541,11.475969,Bayern
Mühlenfließ,Deutschland,2053157.0,52.132262,12.750137,Brandenburg
Lohne,Deutschland,2578680.0,52.61515,8.266188,Niedersachsen
Memmingen,Deutschland,408246.0,47.983,10.18624,Bayern
Dortmund,Deutschland,326394.0,51.493129,7.3947,Nordrhein-Westfalen
Essen,Deutschland,629612.0,51.421538,6.979837,Nordrhein-Westfalen
Gemarkung Remscheid,Deutschland,1198059.0,51.179341,7.220473,Nordrhein-Westfalen
Bremen,Deutschland,825006.0,53.083763,8.779951,Bremen
München,Deutschland,291106.0,48.182164,11.562892,Bayern
Falkensee,Deutschland,2360185.0,52.553678,13.108193,Brandenburg
München,Deutschland,88304.0,48.13078,11.62365,Bayern
Verwaltungsverband Elsenztal,Deutschland,616543.0,49.31702,8.813564,Baden-Württemberg
Mainz,Deutschland,2125279.0,50.002861,8.261169,Rheinland-Pfalz
Remagen,Deutschland,1636245.0,50.57859,7.228655,Rheinland-Pfalz
Bad Rothenfelde,Deutschland,1190821.0,52.101749,8.1628,Niedersachsen
Großschönau-Hainewalde,Deutschland,1914328.0,50.887441,14.658652,Sachsen
Braunschweig,Deutschland,1615913.0,52.293888,10.52139,Niedersachsen
Wiesmoor,Deutschland,1193524.0,53.421739,7.746912,Niedersachsen
Bruchköbel,Deutschland,1463051.0,50.178561,8.918201,Hessen
Schwerte,Deutschland,2223304.0,51.430307,7.562627,Nordrhein-Westfalen
Wurzen,Deutschland,579937.0,51.385941,12.731149,Sachsen
Osnabrück,Deutschland,1793481.0,52.303723,8.035136,Niedersachsen
Bornheim,Deutschland,1660278.0,50.793146,6.902214,Nordrhein-Westfalen
Recklinghausen,Deutschland,768820.0,51.601956,7.181883,Nordrhein-Westfalen
Passau,Deutschland,1818998.0,48.575086,13.469602,Bayern
Furth im Wald,Deutschland,301924.0,49.304,12.84462,Bayern
Verwaltungsverband Donaueschingen,Deutschland,2394089.0,47.932058,8.543215,Baden-Württemberg
Erding,Deutschland,2206219.0,48.304657,11.912514,Bayern
Hamburg,Deutschland,2436032.0,53.48641,10.16513,Hamburg
Böblingen,Deutschland,2266598.0,48.683325,8.991681,Baden-Württemberg
Heinsberg,Deutschland,1631022.0,51.069529,6.1101,Nordrhein-Westfalen
Freising,Deutschland,1132161.0,48.381096,11.75329,Bayern
Berlin,Deutschland,1373639.0,52.63574,13.2697,Berlin
Füssen,Deutschland,2307761.0,47.576517,10.671966,Bayern
Wolfsburg,Deutschland,607518.0,52.427375,10.811153,Niedersachsen
Erkelenz,Deutschland,693.0,51.09054,6.32004,Nordrhein-Westfalen
Verwaltungsgemeinschaft Ellwangen (Jagst),Deutschland,633767.0,49.029202,10.098941,Baden-Württemberg
Verwaltungsgemeinschaft Künzelsau,Deutschland,327176.0,49.25812,9.677814,Baden-Württemberg
Hannover,Deutschland,1817154.0,52.420919,9.661444,Niedersachsen
Siegburg,Deutschland,2593674.0,50.800924,7.205684,Nordrhein-Westfalen
Bremen,Deutschland,55764.0,53.057941,8.965057,Bremen
Renningen,Deutschland,1463066.0,48.786667,8.912166,Baden-Württemberg
Ingolstadt,Deutschland,1414211.0,48.748063,11.462623,Bayern
Kamenz - Kamjenc,Deutschland,542752.0,51.282595,14.105587,Sachsen
Nürnberg,Deutschland,198864.0,49.42526,11.05116,Bayern
Berlin,Deutschland,2207998.0,52.434537,13.457326,Berlin
Ahrensburg,Deutschland,1030128.0,53.67556,10.247471,Schleswig-Holstein
Berlin,Deutschland,1686005.0,52.436467,13.366194,Berlin
GVV Müllheim-Badenweiler,Deutschland,1194552.0,47.858417,7.63964,Baden-Württemberg
Schönberg (Holstein),Deutschland,434936.0,54.428823,10.364431,Schleswig-Holstein
Berlin,Deutschland,705422.0,52.43289,13.5779,Berlin
Frankfurt am Main,Deutschland,879764.0,50.124072,8.66935,Hessen
Halle (Saale),Deutschland,1166863.0,51.501283,12.033194,Sachsen-Anhalt
Eichenzell,Deutschland,859012.0,50.478861,9.722636,Hessen
Hamburg,Deutschland,1222825.0,53.642299,10.046694,Hamburg
Langen,Deutschland,516884.0,49.984484,8.662347,Hessen
Meerbusch,Deutschland,365194.0,51.243785,6.714517,Nordrhein-Westfalen
Lehre,Deutschland,2059352.0,52.313349,10.635193,Niedersachsen
Hamburg,Deutschland,2583198.0,53.559503,9.980215,Hamburg
Braunschweig,Deutschland,1922665.0,52.303815,10.515439,Niedersachsen
Arnstadt,Deutschland,160178.0,50.85656,10.95765,Thüringen
Berlin,Deutschland,1377505.0,52.5102,13.4906,Berlin
Borgholzhausen,Deutschland,1464907.0,52.086556,8.289878,Nordrhein-Westfalen
Oberndorf,Deutschland,1107737.0,48.741523,13.519216,Bayern
Gemeindeverwaltungsverband Metzingen,Deutschland,2119688.0,48.540622,9.279108,Baden-Württemberg
Staßfurt,Deutschland,1012830.0,51.851275,11.560585,Sachsen-Anhalt
Bischofsheim,Deutschland,504799.0,49.981393,8.360872,Hessen
Moers,Deutschland,2481101.0,51.447758,6.648237,Nordrhein-Westfalen
Allershausen (VGem),Deutschland,1564423.0,48.434208,11.605581,Bayern
Harzgerode,Deutschland,402766.0,51.63541,11.12999,Sachsen-Anhalt
Nürnberg,Deutschland,33704.0,49.449536,11.099471,Bayern
Castrop-Rauxel,Deutschland,1546229.0,51.598825,7.309809,Nordrhein-Westfalen
Samtgemeinde Oderwald,Deutschland,2102629.0,52.086099,10.469579,Niedersachsen
Papenburg,Deutschland,298230.0,53.085987,7.401535,Niedersachsen
Neuss,Deutschland,1343741.0,51.223447,6.698053,Nordrhein-Westfalen
Samtgemeinde Grafschaft Hoya,Deutschland,753834.0,52.806297,9.196052,Niedersachsen
Berlin,Deutschland,1906520.0,52.546225,13.142839,Berlin
Berlin,Deutschland,2439164.0,52.54862,13.466306,Berlin
Stuttgart,Deutschland,1527763.0,48.736568,9.167129,Baden-Württemberg
Gemeindeverwaltungsverband Schwieberdingen-Hemmingen,Deutschland,2573882.0,48.88223,9.0957,Baden-Württemberg
Leipzig,Deutschland,727956.0,51.331688,12.368862,Sachsen
Haina (Kloster),Deutschland,1881148.0,51.028235,8.970126,Hessen
Pinnau,Deutschland,753053.0,53.68013,9.79737,Schleswig-Holstein
Eckernförde,Deutschland,2261193.0,54.473229,9.831122,Schleswig-Holstein
Braunschweig,Deutschland,2264792.0,52.3087,10.51029,Niedersachsen
Bremerhaven,Deutschland,1643437.0,53.591892,8.617951,Bremen
Gemeindeverwaltungsverband Ehingen (Donau),Deutschland,1826220.0,48.262098,9.735367,Baden-Württemberg
Arnstein,Deutschland,566782.0,49.97388,9.96046,Bayern
Hildesheim,Deutschland,22842.0,52.169859,9.933212,Niedersachsen
Iserlohn,Deutschland,782287.0,51.37508,7.71253,Nordrhein-Westfalen
Hildesheim,Deutschland,2579950.0,52.115857,9.897089,Niedersachsen
Reinfeld,Deutschland,1950069.0,53.818625,10.479484,Schleswig-Holstein
Trostberg,Deutschland,1836476.0,48.024215,12.534657,Bayern
Witten,Deutschland,2243743.0,51.437741,7.339624,Nordrhein-Westfalen
Verwaltungsgemeinschaft Leutkirch im Allgäu,Deutschland,522761.0,47.892552,10.077158,Baden-Württemberg
Berlin,Deutschland,1480935.0,52.513886,13.554322,Berlin
Bielefeld,Deutschland,1558312.0,52.057692,8.61012,Nordrhein-Westfalen
Wolfsburg,Deutschland,1609636.0,52.369882,10.729812,Niedersachsen
Siegsdorf,Deutschland,893714.0,47.828659,12.636339,Bayern
,,818604.0,0.0,0.0,
Düsseldorf,Deutschland,498739.0,51.206114,6.824326,Nordrhein-Westfalen
Zwickau,Deutschland,2047542.0,50.794151,12.483865,Sachsen
,,1493826.0,0.0,0.0,
Gemeindeverwaltungsverband Mittleres Fils-Lautertal,Deutschland,1687879.0,48.676806,9.765778,Baden-Württemberg
Esslingen am Neckar,Deutschland,1198207.0,48.750364,9.312639,Baden-Württemberg
Jaderberg,Deutschland,578511.0,53.340683,8.185833,Niedersachsen
Bitterfeld-Wolfen,Deutschland,2406316.0,51.66129,12.297115,Sachsen-Anhalt
Rinteln,Deutschland,2400087.0,52.199402,9.067252,Niedersachsen
Berlin,Deutschland,1196597.0,52.52344,13.416052,Berlin
Schleiz,Deutschland,2596133.0,50.550095,11.788108,Thüringen
Syke,Deutschland,2378159.0,52.915,8.8088,Niedersachsen
Velbert,Deutschland,2062717.0,51.314782,7.068258,Nordrhein-Westfalen
Bensheim,Deutschland,1503643.0,49.672447,8.584928,Hessen
Vereinbarte Verwaltungsgemeinschaft der Stadt Bietigheim-Bissingen,Deutschland,2301982.0,48.949408,9.146934,Baden-Württemberg
Dortmund,Deutschland,787535.0,51.515653,7.473251,Nordrhein-Westfalen
Würzburg,Deutschland,880721.0,49.797187,9.914607,Bayern
Ulm,Deutschland,2221413.0,48.40185,9.99242,Baden-Württemberg
Kulmbach,Deutschland,419936.0,50.114763,11.4635,Bayern
Halberstadt,Deutschland,1372882.0,51.879743,11.076874,Sachsen-Anhalt
Düsseldorf,Deutschland,116404.0,51.269783,6.773878,Nordrhein-Westfalen
Buxtehude,Deutschland,1987649.0,53.478303,9.698866,Niedersachsen
Hohe Rhön,Deutschland,231674.0,50.630046,10.158468,Thüringen
Vereinbarte Verwaltungsgemeinschaft der Stadt Göppingen,Deutschland,813309.0,48.694597,9.665796,Baden-Württemberg
Wolfsburg,Deutschland,2501832.0,52.370281,10.731068,Niedersachsen
Stuttgart,Deutschland,1552658.0,48.839462,9.155228,Baden-Württemberg
Edenkoben,Deutschland,2342270.0,49.24134,8.067892,Rheinland-Pfalz
Verwaltungsverband St. Blasien,Deutschland,1195691.0,47.760012,8.128016,Baden-Württemberg
Waldachtal,Deutschland,1509828.0,48.473969,8.583223,Baden-Württemberg
Wurster Nordseeküste,Deutschland,2169004.0,53.778911,8.61385,Niedersachsen
Hundham,Deutschland,1818680.0,47.749721,11.92705,Bayern
Lolland Kommune,Danmark,31874.0,54.84874,11.384894,Region Sjælland
Hanau,Deutschland,297774.0,50.12366,8.956223,Hessen
Oberbolheim,Deutschland,1453646.0,50.809167,6.642222,Nordrhein-Westfalen
Schloß Holte-Stukenbrock,Deutschland,1546287.0,51.922574,8.594881,Nordrhein-Westfalen
Glücksburg,Deutschland,509099.0,54.835182,9.5469,Schleswig-Holstein
Erlstätt,Deutschland,1978977.0,47.875514,12.583882,Bayern
Grabfeld,Deutschland,665320.0,50.48183,10.50118,Thüringen
Neustadt an der Aisch,Deutschland,2596671.0,49.582323,10.606465,Bayern
Bochum,Deutschland,2256031.0,51.487116,7.1926,Nordrhein-Westfalen
Itzstedt,Deutschland,1426862.0,53.794412,10.136592,Schleswig-Holstein
Lauf an der Pegnitz,Deutschland,1845468.0,49.516739,11.312088,Bayern
Schleiz,Deutschland,1286366.0,50.580055,11.814675,Thüringen
Neundorf,Deutschland,1192010.0,50.633205,13.008572,Sachsen
Ehringshausen,Deutschland,387320.0,50.620259,8.363304,Hessen
Verwaltungsverband Crailsheim,Deutschland,2477920.0,49.181382,10.076295,Baden-Württemberg
Verwaltungsgemeinschaft Lauffen am Neckar,Deutschland,1816415.0,49.108445,9.128237,Baden-Württemberg
Fehrbellin,Deutschland,1004617.0,52.80862,12.77719,Brandenburg
Schönberg (Holstein),Deutschland,1494407.0,54.387547,10.382454,Schleswig-Holstein
Kehl,Deutschland,2394339.0,48.576323,7.807818,Baden-Württemberg
Rheda-Wiedenbrück,Deutschland,2029976.0,51.853372,8.289094,Nordrhein-Westfalen
Hamburg,Deutschland,569511.0,53.559634,9.980071,Hamburg
Radebeul,Deutschland,2417039.0,51.105376,13.663967,Sachsen
Pulsnitz,Deutschland,231142.0,51.189639,14.017365,Sachsen
Seevetal,Deutschland,2435847.0,53.343359,10.030361,Niedersachsen
Köln,Deutschland,1377412.0,50.958455,6.930828,Nordrhein-Westfalen
Eschweiler,Deutschland,724433.0,50.818,6.215,Nordrhein-Westfalen
Salzgitter,Deutschland,693361.0,52.185972,10.484505,Niedersachsen
Nieheim,Deutschland,1904985.0,51.804863,9.112373,Nordrhein-Westfalen
Verwaltungsgemeinschaft Offenburg,Deutschland,771498.0,48.485354,7.948162,Baden-Württemberg
Limburg an der Lahn,Deutschland,2611533.0,50.389718,8.071747,Hessen
Verwaltungsgemeinschaft Gerabronn,Deutschland,2103323.0,49.2531,9.845753,Baden-Württemberg
Schwerte,Deutschland,2200769.0,51.44355,7.56684,Nordrhein-Westfalen
Seesen,Deutschland,658108.0,51.843452,10.190377,Niedersachsen
Sindelfingen,Deutschland,506571.0,48.701243,8.982257,Baden-Württemberg
Untermarbach,Deutschland,1786690.0,48.423745,11.522897,Bayern
Waldshut-Tiengen,Deutschland,2271466.0,47.625976,8.264246,Baden-Württemberg
Duderstadt,Deutschland,1340963.0,51.516156,10.241192,Niedersachsen
Wiesbaden,Deutschland,1639110.0,50.045772,8.349975,Hessen
Freiburg im Breisgau,Deutschland,387210.0,48.021524,7.848871,Baden-Württemberg
Marburg,Deutschland,2503069.0,50.818368,8.774618,Hessen
Berlin,Deutschland,1757522.0,52.512125,13.554219,Berlin
Leipzig,Deutschland,1378216.0,51.31345,12.39243,Sachsen
Horst-Herzhorn,Deutschland,2161504.0,53.805324,9.624888,Schleswig-Holstein
Chemnitz,Deutschland,1440579.0,50.804918,12.923611,Sachsen
Linnich,Deutschland,629338.0,50.982921,6.274625,Nordrhein-Westfalen
Nienburg/Weser,Deutschland,159108.0,52.643257,9.207209,Niedersachsen
Geseke,Deutschland,500854.0,51.595156,8.485109,Nordrhein-Westfalen
Erfurt,Deutschland,1427604.0,50.973949,11.061862,Thüringen
Mülheim an der Ruhr,Deutschland,580323.0,51.43097,6.86094,Nordrhein-Westfalen
Pellenz,Deutschland,1291877.0,50.413378,7.325941,Rheinland-Pfalz
Sindelfingen,Deutschland,2284971.0,48.701021,8.982928,Baden-Württemberg
Bad Sulza,Deutschland,1442885.0,51.096349,11.628797,Thüringen
Osnabrück,Deutschland,2216657.0,52.264415,8.008661,Niedersachsen
Nittendorf,Deutschland,1115678.0,49.024102,11.953625,Bayern
Berlin,Deutschland,296384.0,52.536033,13.613493,Berlin
Bedburg-Hau,Deutschland,789127.0,51.850042,6.240374,Nordrhein-Westfalen
Hohenhameln,Deutschland,795453.0,52.259056,10.065917,Niedersachsen
Heidesee,Deutschland,191628.0,52.293262,13.775219,Brandenburg
Lorsch,Deutschland,1922654.0,49.643074,8.551977,Hessen
Regensburg,Deutschland,1955699.0,49.007071,12.098529,Bayern
Metten,Deutschland,1459772.0,48.847046,12.910557,Bayern
Stollberg/Erzgeb.,Deutschland,607459.0,50.724954,12.778704,Sachsen
Amt Jevenstedt,Deutschland,266288.0,54.280242,9.658948,Schleswig-Holstein
Friedberg,Deutschland,18404.0,48.3482,10.9962,Bayern
Halle (Saale),Deutschland,1340472.0,51.491747,11.937365,Sachsen-Anhalt
Stade,Deutschland,687255.0,53.595524,9.437107,Niedersachsen
Salzbergen,Deutschland,150546.0,52.325833,7.429722,Niedersachsen
Berlin,Deutschland,31976.0,52.516061,13.330444,Berlin
Dortmund,Deutschland,1409476.0,51.486228,7.553003,Nordrhein-Westfalen
Wolfsburg,Deutschland,1108375.0,52.45037,10.779544,Niedersachsen
Dorf Mecklenburg-Bad Kleinen,Deutschland,54714.0,53.767495,11.4649,Mecklenburg-Vorpommern
Erfurt,Deutschland,1369733.0,51.01664,11.03528,Thüringen
Illingen,Deutschland,1986951.0,49.372867,7.040977,Saarland
Jerichow,Deutschland,1264722.0,52.410989,12.192662,Sachsen-Anhalt
Erwitte,Deutschland,502088.0,51.61382,8.35233,Nordrhein-Westfalen
Landau in der Pfalz,Deutschland,1630953.0,49.167518,8.073168,Rheinland-Pfalz
Hannover,Deutschland,1882266.0,52.382188,9.756439,Niedersachsen
Leipzig,Deutschland,2197445.0,51.380033,12.358999,Sachsen
Potsdam,Deutschland,327554.0,52.380993,13.115359,Brandenburg
Berchtesgaden,Deutschland,2221082.0,47.62196,13.001911,Bayern
Schwerte,Deutschland,2207632.0,51.450644,7.561831,Nordrhein-Westfalen
Mannheim,Deutschland,2339742.0,49.46521,8.56264,Baden-Württemberg
Verwaltungsgemeinschaft Konstanz,Deutschland,1577837.0,47.675733,9.152839,Baden-Württemberg
Bernkastel-Kues,Deutschland,2286894.0,49.916649,7.069767,Rheinland-Pfalz
Wiesmoor,Deutschland,1199267.0,53.395472,7.7022,Niedersachsen
Düsseldorf,Deutschland,590648.0,51.251822,6.794711,Nordrhein-Westfalen
,,1678131.0,0.0,0.0,
Leipzig,Deutschland,199744.0,51.320486,12.29037,Sachsen
Salzgitter,Deutschland,2017151.0,52.185468,10.445531,Niedersachsen
Dinslaken,Deutschland,2256325.0,51.546467,6.731439,Nordrhein-Westfalen
VVG der Stadt Mühlacker,Deutschland,1626529.0,48.957322,8.851786,Baden-Württemberg
Verwaltungsverband Rauenberg,Deutschland,2190061.0,49.27325,8.695789,Baden-Württemberg
Völklingen,Deutschland,2396186.0,49.259002,6.852986,Saarland
Eutin,Deutschland,1279812.0,54.138433,10.619812,Schleswig-Holstein
Wernigerode,Deutschland,699773.0,51.85254,10.79018,Sachsen-Anhalt
Hausen,Deutschland,2431073.0,50.479241,10.104081,Bayern
Schönberg (VGem),Deutschland,789385.0,48.82347,13.34243,Bayern
Rheinberg,Deutschland,1274423.0,51.564755,6.577523,Nordrhein-Westfalen
Andernach,Deutschland,220874.0,50.437802,7.400629,Rheinland-Pfalz
Velten,Deutschland,2383541.0,52.67041,13.195792,Brandenburg
Fulda,Deutschland,1271209.0,50.54563,9.674671,Hessen
Wolfsburg,Deutschland,2406945.0,52.434725,10.788486,Niedersachsen
Neustadt an der Weinstraße,Deutschland,692833.0,49.355652,8.152985,Rheinland-Pfalz
Ludwigslust,Deutschland,753872.0,53.337455,11.506691,Mecklenburg-Vorpommern
Köln,Deutschland,724014.0,50.90764,6.97021,Nordrhein-Westfalen
Solingen,Deutschland,688086.0,51.157466,6.962181,Nordrhein-Westfalen
Kleve,Deutschland,1239022.0,51.789762,6.13935,Nordrhein-Westfalen
Achern,Deutschland,2219067.0,48.63714,8.05367,Baden-Württemberg
Dohna-Müglitztal,Deutschland,216374.0,50.948556,13.861081,Sachsen
Mörfelden-Walldorf,Deutschland,1906779.0,49.976416,8.559269,Hessen
Berlin,Deutschland,1107663.0,52.62877,13.27717,Berlin
Verwaltungsgemeinschaft Mosbach,Deutschland,1276565.0,49.35179,9.096587,Baden-Württemberg
Verwaltungsgemeinschaft Mosbach,Deutschland,906721.0,49.365362,9.154318,Baden-Württemberg
Rüsselsheim am Main,Deutschland,495830.0,50.001775,8.438625,Hessen
Stuttgart,Deutschland,2015879.0,48.790401,9.18262,Baden-Württemberg
Hermsdorf,Deutschland,808129.0,50.886396,11.850198,Thüringen
Emden,Deutschland,2320991.0,53.348156,7.163976,Niedersachsen
Berlin,Deutschland,331330.0,52.51363,13.296306,Berlin
Leverkusen,Deutschland,1577671.0,51.039708,6.987231,Nordrhein-Westfalen
Bad Honnef,Deutschland,2217198.0,50.646872,7.314745,Nordrhein-Westfalen
Gutach (Schwarzwaldbahn),Deutschland,1564024.0,48.271453,8.199159,Baden-Württemberg
Eschweiler,Deutschland,1371621.0,50.819273,6.260258,Nordrhein-Westfalen
Stuttgart,Deutschland,714190.0,48.814964,9.161008,Baden-Württemberg
Lüdenscheid,Deutschland,1886655.0,51.22859,7.65142,Nordrhein-Westfalen
Berlin,Deutschland,1572957.0,52.54897,13.18933,Berlin
Bad Wünnenberg,Deutschland,1966687.0,51.519893,8.740911,Nordrhein-Westfalen
Lüdenscheid,Deutschland,2459602.0,51.227649,7.60911,Nordrhein-Westfalen
Dachau,Deutschland,1914107.0,48.260284,11.439106,Bayern
München,Deutschland,2209896.0,48.13804,11.540614,Bayern
Wasserburg (Bodensee),Deutschland,199006.0,47.56899,9.631423,Bayern
Nürnberg,Deutschland,1291511.0,49.416722,11.037833,Bayern
Glinde,Deutschland,637659.0,53.524241,10.226527,Schleswig-Holstein
Haldensleben,Deutschland,820739.0,52.286476,11.416363,Sachsen-Anhalt
Leipzig,Deutschland,1558100.0,51.313736,12.394062,Sachsen
Eschweiler über Feld,Deutschland,1572641.0,50.811416,6.583028,Nordrhein-Westfalen
Gemeindeverwaltungsverband Riedlingen,Deutschland,1285790.0,48.151638,9.477728,Baden-Württemberg
Neuss,Deutschland,1746045.0,51.192787,6.67773,Nordrhein-Westfalen
